duration,protocol_type,service,wrong_fragment,num_failed_logins,logged_in,num_compromised,root_shell,num_root,num_file_creations,su_attempted,num_shells,is_guest_login,srv_count,srv_serror_rate,srv_rerror_rate,diff_srv_rate,srv_diff_host_rate,dst_host_srv_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels,dificulty
0,tcp,http,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,241,0.0,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.0,0.02,0.07,0.0,0.02,0.0,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,316,0.0,0.0,0.0,0.01,253,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.33,119,0.02,0.01,0.0,0.0,0.0,0.0,normal,21
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.05,0.0,12,0.07,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,255,0.0,0.02,0.03,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,255,0.0,0.0,0.01,0.0,0.0,0.0,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,154,0.0,0.0,0.03,0.01,200,0.02,0.0,0.0,0.0,0.0,0.0,normal,20
1,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,239,0.0,0.12,0.02,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,44,0.0,0.0,0.0,0.11,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,0,0,0,0,0,0,0,0,3,0.33,0.0,0.0,0.0,255,0.0,0.67,0.03,0.01,0.0,0.0,normal,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,255,0.0,0.1,0.08,0.0,0.0,0.46,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.07,0.0,2,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,18,0.0,1.0,0.07,0.0,18,0.06,0.0,0.0,0.0,1.0,1.0,neptune,21
0,udp,private,0,0,0,0,0,0,0,0,0,0,31,0.0,0.0,0.07,0.0,96,0.06,1.0,0.0,0.0,0.0,0.0,satan,19
0,tcp,netstat,0,0,0,0,0,0,0,0,0,0,18,0.0,1.0,0.06,0.0,18,0.07,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1,1.0,0.02,0.0,0.0,0.92,1.0,ipsweep,16
14,udp,private,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,235,0.01,0.01,0.0,0.0,0.0,0.0,normal,21
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,50,0.5,0.5,0.06,0.0,0.0,0.0,normal,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,normal,20
0,udp,private,3,0,0,0,0,0,0,0,0,0,62,0.0,0.0,0.0,0.0,29,0.01,0.11,0.0,0.0,0.0,0.0,teardrop,15
0,udp,private,3,0,0,0,0,0,0,0,0,0,69,0.0,0.0,0.0,0.0,69,0.03,0.49,0.0,0.0,0.0,0.0,teardrop,12
0,tcp,http,0,0,1,0,0,0,0,0,0,0,50,0.0,0.0,0.0,0.04,54,0.0,0.03,0.11,0.0,0.0,0.0,normal,21
13,tcp,netbios_ssn,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1,0.55,0.55,0.0,0.0,0.55,1.0,portsweep,15
0,tcp,private,0,0,0,0,0,0,0,0,0,0,16,0.0,1.0,0.07,0.0,16,0.08,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.08,0.0,1,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.07,0.0,1,0.07,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,4,0.0,1.0,0.07,0.0,4,0.08,0.0,0.0,0.0,1.0,1.0,neptune,18
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,13,1.0,0.0,0.06,0.0,9,0.08,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.07,0.0,20,0.07,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,3,0.0,1.0,0.07,0.0,3,0.07,0.0,0.0,0.0,1.0,1.0,neptune,18
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,42,0.0,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.0,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,255,0.0,0.02,0.18,0.0,0.26,0.76,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,15,0.0,1.0,0.07,0.0,15,0.08,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.06,0.0,20,0.05,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,145,0.14,0.05,0.03,0.0,0.0,0.0,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,1.0,86,0.0,1.0,0.5,0.0,0.0,0.0,ipsweep,17
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,170,0.0,0.0,0.0,0.01,229,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,255,0.0,0.03,0.04,0.0,0.0,0.0,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,162,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,36,0.0,0.0,0.0,1.0,254,0.0,1.0,0.25,0.0,0.0,0.0,nmap,18
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,113,0.0,0.0,0.0,0.0,245,0.01,0.0,0.0,0.0,0.0,0.0,normal,20
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.0,0.0,23,0.05,0.01,0.09,0.74,0.0,0.0,neptune,18
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,4,0.01,0.07,0.0,0.0,0.0,0.0,normal,20
0,tcp,http,0,0,1,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,87,0.0,0.01,0.0,0.0,0.16,0.16,back,12
0,tcp,private,0,0,0,0,0,0,0,0,0,0,25,1.0,0.0,0.06,0.0,25,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.4,255,0.0,0.01,0.08,0.0,0.57,0.65,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,15,0.0,1.0,0.06,0.0,15,0.08,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.17,255,0.0,0.11,0.15,0.0,0.11,0.82,normal,21
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.08,0.0,10,0.07,0.0,0.0,1.0,0.0,0.0,neptune,20
6,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,79,1.0,0.17,0.04,0.01,0.67,0.03,ipsweep,1
2601,udp,other,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.5,0.0,4,0.45,0.82,0.0,0.0,0.0,0.0,normal,21
6,tcp,other,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,portsweep,18
0,tcp,telnet,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2,0.07,0.0,0.0,0.5,0.0,0.0,normal,10
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,87,0.02,0.28,0.02,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,18,0.06,0.0,0.0,0.0,255,0.0,0.06,0.05,0.01,0.0,0.0,normal,21
0,tcp,nntp,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.06,0.0,18,0.07,0.0,0.0,1.0,0.0,0.0,neptune,19
5051,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,32,0.0,1.0,0.12,0.0,0.0,0.0,warezclient,13
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,117,0.04,0.47,0.0,0.0,0.0,0.0,normal,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.67,255,0.0,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.05,0.0,16,0.05,0.0,0.0,1.0,0.0,0.0,neptune,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,84,0.03,0.73,0.0,0.0,0.0,0.0,normal,21
0,tcp,sunrpc,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.05,0.0,10,0.05,0.0,0.0,1.0,0.0,0.0,neptune,21
17105,tcp,other,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.72,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,6,0.0,1.0,0.07,0.0,6,0.07,0.0,0.0,0.0,1.0,1.0,neptune,21
0,icmp,urp_i,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.4,0.0,26,0.01,0.1,0.0,0.0,0.0,0.0,normal,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1,0.22,0.2,0.0,0.0,0.21,1.0,portsweep,16
0,tcp,http,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,24,1.0,0.0,0.05,0.0,24,0.05,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.25,255,0.0,0.0,0.0,0.0,0.01,0.01,normal,21
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,69,0.09,0.16,0.03,0.01,0.0,0.0,normal,17
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,23,1.0,0.0,0.05,0.0,23,0.05,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,14,0.0,1.0,0.43,0.0,0.0,0.0,warezclient,16
0,tcp,http,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.0,0.02,0.04,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.13,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
297,tcp,telnet,0,0,1,6,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,22,0.05,0.01,0.0,0.05,0.02,0.09,normal,20
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.06,0.0,20,0.07,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.67,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.22,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,39,0.0,0.0,0.0,0.05,222,0.02,0.0,0.0,0.0,0.0,0.0,normal,20
0,udp,private,0,0,0,0,0,0,0,0,0,0,113,0.0,0.0,0.04,0.0,147,0.05,1.0,0.0,0.0,0.0,0.0,satan,19
0,tcp,private,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.07,0.0,4,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,148,0.0,0.0,0.0,0.01,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,20
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,151,0.0,0.0,0.0,0.01,246,0.01,0.0,0.0,0.0,0.0,0.0,normal,20
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,18,0.0,1.0,0.07,0.0,18,0.06,0.0,0.0,0.0,1.0,1.0,neptune,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,255,0.0,0.02,0.05,0.0,0.0,0.0,normal,21
0,tcp,netstat,0,0,0,0,0,0,0,0,0,0,13,1.0,0.0,0.06,0.0,5,0.07,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.44,255,0.0,0.2,0.02,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,255,0.0,0.06,0.01,0.0,0.0,0.0,normal,21
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.06,0.0,16,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.06,0.0,1,0.06,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,255,0.0,0.04,0.01,0.0,0.0,0.0,normal,21
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,13,0.0,1.0,0.06,0.0,13,0.07,0.0,0.0,0.0,1.0,1.0,neptune,20
0,tcp,login,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.07,0.0,10,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.22,255,0.0,0.5,0.03,0.02,0.0,0.02,normal,21
2,tcp,finger,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.75,0.0,5,0.06,0.01,0.4,0.0,0.01,0.0,normal,19
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.06,0.0,15,0.07,0.0,0.0,1.0,0.0,0.0,neptune,18
0,udp,other,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.5,0.0,2,0.18,1.0,0.0,0.0,0.0,0.0,satan,17
0,tcp,http,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,176,0.0,0.02,0.06,0.0,0.0,0.0,normal,21
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,12,1.0,0.0,0.06,0.0,12,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,223,0.0,0.0,0.0,0.01,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.06,0.0,32,0.05,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,169,0.0,0.02,0.04,0.0,1.0,1.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.11,255,0.0,0.06,0.04,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.05,0.0,5,0.05,0.0,0.0,1.0,0.0,0.0,neptune,21
21866,tcp,private,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.73,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,tcp,time,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.06,0.0,4,0.06,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,14,1.0,0.0,0.06,0.0,10,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,ftp,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.06,0.0,4,0.08,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.06,0.0,10,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,systat,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.06,0.0,20,0.07,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,private,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.06,0.0,20,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,169,0.0,0.0,0.01,0.0,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.8,233,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,udp,other,0,0,0,0,0,0,0,0,0,0,174,0.0,0.0,0.0,0.0,174,0.0,1.0,0.0,0.0,0.0,0.0,normal,17
32244,tcp,private,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.81,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.06,0.0,8,0.06,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,time,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.07,0.0,4,0.07,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.67,227,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
27401,tcp,private,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.74,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,tcp,private,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.07,0.0,9,0.07,0.01,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.0,0.05,0.05,0.0,0.0,0.0,normal,21
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,19,1.0,0.0,0.06,0.0,18,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,228,0.0,1.0,0.0,0.0,0.0,0.0,normal,17
0,tcp,private,0,0,0,0,0,0,0,0,0,0,14,1.0,0.0,0.06,0.0,13,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,255,0.0,0.02,0.08,0.0,1.0,0.97,normal,21
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,84,0.08,0.01,0.0,0.01,0.0,0.0,normal,21
18338,tcp,other,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.73,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,tcp,private,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.06,0.0,1,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,18,0.0,1.0,0.06,0.0,18,0.08,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,name,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.05,0.0,8,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,511,0.0,0.0,0.0,0.0,235,0.01,0.92,0.0,0.0,0.01,0.0,smurf,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,255,0.0,0.01,0.06,0.0,0.0,0.0,normal,21
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.06,0.0,19,0.06,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,36,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,19,1.0,0.0,0.06,0.0,2,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,239,0.0,0.06,0.11,0.0,1.0,1.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.67,250,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,255,0.0,0.02,0.05,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,255,0.0,0.04,0.05,0.0,0.0,0.0,normal,21
4,tcp,smtp,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,163,0.09,0.04,0.01,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,3,0.0,1.0,0.06,0.0,3,0.08,0.0,0.0,0.0,1.0,1.0,neptune,21
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,511,0.0,0.0,0.0,0.0,45,0.21,0.18,0.0,0.0,0.0,0.0,smurf,19
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2,1.0,0.03,1.0,0.0,0.97,1.0,ipsweep,16
0,tcp,http,0,0,1,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.09,255,0.0,0.0,0.0,0.01,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.05,0.0,36,0.06,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.06,0.0,18,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.06,0.0,18,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
2,tcp,finger,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,11,0.03,0.01,0.18,0.0,0.01,0.0,normal,20
0,tcp,kshell,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1,0.83,0.81,0.0,0.0,0.81,1.0,portsweep,16
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,68,0.02,0.34,0.0,0.0,0.0,0.0,normal,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,255,0.0,0.09,0.04,0.0,0.0,0.0,normal,21
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,120,0.05,0.02,0.02,0.0,0.0,0.0,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,233,0.0,1.0,0.25,0.0,0.0,0.0,ipsweep,16
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,19,0.0,1.0,0.06,0.0,19,0.06,0.0,0.0,0.0,1.0,1.0,neptune,20
0,tcp,netbios_dgm,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.06,0.0,15,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,10,0.0,1.0,0.06,0.0,10,0.08,0.04,0.0,0.0,1.0,1.0,neptune,15
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.5,0.0,3,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,echo,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.07,0.0,1,0.09,0.0,0.0,0.0,1.0,1.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,14,1.0,0.0,0.05,0.0,14,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,18,0.0,1.0,0.07,0.0,18,0.07,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.06,0.0,4,0.08,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,40,0.0,0.0,0.0,0.08,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,255,0.0,0.02,0.02,0.0,0.0,0.0,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,43,0.0,0.0,0.0,1.0,8,0.0,1.0,0.5,0.0,0.0,0.0,ipsweep,15
